"","small_mini","train_railroads","vehicle","fast","hunt","table_playing_area","racetrack","chaos","spin_rotate","farming","fire_flame","combat","shortcut","avoid","bomb","hammer","obstacle","food","powerup_pickup","classic","crazy_wacky","compete","enemy","rail","car","dinosaur","kitchen","arcade","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
