"","explode_blast","action","combo","clear_away","arcade","shoot","pilot","match_link_couple","story","puzzle","fast","collect_gather","missile","weapon","create_design","outer_space","reflex"
"931333",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
