"","singleplayer","army","collect_gather","level_stage","licensed_content_video_games","multiplayer","fight","ancient","invasion","creature","explode_blast","bomb","defeat","ghost","special_powers","worlds_realm_land_world","side_scrolling","battle"
"928518",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
