"","nuclear","united_states","truth","slavery","mutant","destroy_devastate_wreck","war","future","pillage_raid_plunder","family","insect","visual","survive","washington_dc","scary_terrifying_horror","vault_safe","city","creature","apocalypse","licensed_content_video_games"
"939932",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
