"","home","accessories","dig_excavate","underground","money","journey","fight","open_world_sandbox","gun","find","tool_instrument","weapon","defend","collect_gather","explore","weather","mystery","base_headquarter_fort","trade","create_design","enemy","build_construct","change_transform_evolve","castle","resources","challenge"
"683105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
