"","contest_match","drive","horde_wave_mass","vehicle","monster","death","car","road","weapon","zombie","destroy_devastate_wreck","confront","chaos","enemy","gore_grotesque_foul","blood","fight","battle","police"
"998058",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
