"","destroy_devastate_wreck","crowd_audience_spectators","thrill_excitement_rush","weather","coach","television_broadcast","arena_stadium","money","enemy","realistic_accurate","light_illuminate"
"955340",1,1,1,1,1,1,1,1,1,1,1
