"","vehicle","racetrack","chaos","spin_rotate","fire_flame","bomb","obstacle","food","powerup_pickup","classic","crazy_wacky","enemy","car","arcade","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
