"","baseball","crowd_audience_spectators","cheer_applaude","realistic_accurate","tournament_competition","build_construct","drama","contest_match","athlete","arena_stadium","famous","franchise_team","quickplay","online","challenge","multiplayer"
"737969",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
