"","prison","capture","scientist","laboratory","brutal_violent_cruel","undersea_dive","puzzle","building_structure","obstacle","cute","torture","alien","strategy_tactics","human_race_mankind","level_stage","rescue","death"
"619744",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
