"","hero","licensed_content_video_games","battle","mystery","chase_pursue","escape","outer_space","move_special_move","jump","princess","explore","run_dash_sprint","enemy","creature","planet","gravity"
"915692",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
