"","quest","armor","criminal","explode_blast","discover_reveal","mystery","spaceship","soldier","explore","combat","death","enemy","weapon","alien","family","romance_love","outer_space","battle"
"989931",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
