"","vehicle","online","fast","hunt","singleplayer","racetrack","chaos","spin_rotate","fire_flame","combat","multiplayer","avoid","bomb","obstacle","food","powerup_pickup","classic","crazy_wacky","compete","enemy","car","arcade","race","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
