"","level_stage","build_construct","resources","cooperate","city","giant","train_practice","strategy_tactics","run_dash_sprint","monster","kingdom","collect_gather","machine","robot"
"946839",1,1,1,1,1,1,1,1,1,1,1,1,1,1
