"","crazy_wacky","manipulate","lost_missing","room_chamber","object","space_area_zone","machine","professor","alternate_dimension_reality","mansion","journey","find","eccentric","switch_swap","mystery","physics","family","travel"
"640915",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
