"","monster","discover_reveal","licensed_content_video_games","attack","creature","quest","the_earth","eliminate","sea_ocean","scary_terrifying_horror","human_race_mankind","pirate","hero","stop","destroy_devastate_wreck","chaos","giant","island"
"622500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
