"","collect_gather","domesticated_land_animal","human_race_mankind","climb","crazy_wacky","object","stack_pile","comedy_humor_funny","home","kill","planet","adventure","rebel","find"
"959321",1,1,1,1,1,1,1,1,1,1,1,1,1,1
