"","united_states","truth","fight","combat","decide_choose","destroy_devastate_wreck","war","search","future","family","insect","survive","scary_terrifying_horror","city","creature","apocalypse","licensed_content_video_games"
"939932",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
